customer_id,tier,mrr,start_date,churn_date,churned,payment_failures,feature_usage_score
cus_1433,Starter,29,2024-03-04,,False,0.0,5.7
cus_1434,Starter,29,2023-12-29,,False,0.0,8.9
cus_1435,Growth,79,2023-10-10,,False,0.0,9.8
cus_1436,Growth,79,2023-08-23,,False,0.0,5.0
cus_1437,Enterprise,299,2023-11-09,,False,1.0,9.0
cus_1438,Starter,29,2023-04-03,,False,0.0,4.5
cus_1439,Starter,29,2023-09-03,,False,1.0,4.6
cus_1440,Starter,29,2023-02-28,2023-08-23,True,4.0,5.0
cus_1441,Growth,79,2024-05-19,,False,0.0,5.9
cus_1442,Starter,29,2024-03-10,,False,0.0,6.3
cus_1443,Enterprise,299,2023-05-20,,False,0.0,6.9
cus_1444,Growth,79,2024-06-29,,False,3.0,6.4
cus_1445,Starter,29,2023-07-14,,False,1.0,5.8
cus_1446,Growth,79,2024-03-11,,False,0.0,7.8
cus_1447,Growth,79,2023-09-08,,False,1.0,8.8
cus_1448,Growth,79,2024-06-24,,False,0.0,6.2
cus_1449,Starter,29,2024-04-04,,False,0.0,6.0
cus_1450,Growth,79,2024-06-20,,False,0.0,6.2
cus_1451,Starter,29,2024-01-11,,False,1.0,9.9
cus_1452,Growth,79,2023-02-22,,False,0.0,6.3
cus_1453,Starter,29,2024-01-18,,False,1.0,4.9
cus_1454,Starter,29,2023-09-13,,False,0.0,9.6
cus_1455,Enterprise,299,2023-05-01,,False,0.0,5.2
cus_1456,Starter,29,2023-09-29,2024-11-09,True,4.0,4.6
cus_1457,Growth,79,2024-02-08,,False,0.0,4.3
cus_1458,Starter,29,2024-06-11,,False,0.0,4.7
cus_1459,Starter,29,2024-04-19,,False,0.0,6.2
cus_1460,Growth,79,2023-02-28,,False,2.0,8.1
cus_1461,Growth,79,2023-12-03,,False,0.0,6.0
cus_1462,Starter,29,2023-12-25,,False,0.0,8.9
cus_1463,Starter,29,2023-12-30,2024-09-05,True,2.0,1.9
cus_1464,Starter,29,2023-03-28,,False,0.0,4.1
cus_1465,Enterprise,299,2024-02-25,,False,0.0,7.8
cus_1466,Starter,29,2023-06-09,,False,0.0,6.1
cus_1467,Starter,29,2024-04-26,,False,0.0,8.4
cus_1468,Starter,29,2024-03-14,,False,0.0,4.5
cus_1469,Growth,79,2023-10-03,2024-06-13,True,0.0,4.6
cus_1470,Growth,79,2024-03-25,2024-10-22,True,3.0,3.2
cus_1471,Growth,79,2023-01-06,,False,0.0,9.8
cus_1472,Enterprise,299,2023-07-23,,False,1.0,5.5
cus_1473,Starter,29,2023-05-17,,False,1.0,9.0
cus_1474,Growth,79,2023-02-02,2023-06-13,True,3.0,3.6
cus_1475,Enterprise,299,2023-09-30,,False,0.0,4.5
cus_1476,Starter,29,2024-05-22,,False,0.0,4.9
cus_1477,Growth,79,2023-11-29,,False,3.0,7.8
cus_1478,Growth,79,2024-02-14,,False,2.0,6.3
cus_1479,Enterprise,299,2024-02-03,,False,4.0,4.5
cus_1480,Enterprise,299,2023-01-22,,False,2.0,8.5
cus_1481,Starter,29,2023-01-14,,False,0.0,4.1
cus_1482,Starter,29,2023-12-17,,False,3.0,5.5
cus_1483,Growth,79,2023-01-09,,False,1.0,9.3
cus_1484,Starter,29,2024-05-12,2025-01-16,True,4.0,3.2
cus_1485,Starter,29,2023-06-06,,False,0.0,5.1
cus_1486,Starter,29,2023-10-15,,False,0.0,5.8
cus_1487,Enterprise,299,2023-09-11,,False,0.0,9.1
cus_1488,Starter,29,2024-04-30,,False,0.0,8.8
cus_1489,Growth,79,2024-05-29,,False,0.0,6.8
cus_1490,Starter,29,2023-06-02,2023-09-07,True,3.0,3.2
cus_1491,Starter,29,2023-10-08,,False,1.0,8.7
cus_1492,Enterprise,299,2024-03-12,2024-07-22,True,1.0,4.4
cus_1493,Starter,29,2023-02-22,,False,1.0,9.5
cus_1494,Growth,79,2023-08-25,,False,1.0,5.6
cus_1495,Starter,29,2023-03-04,,False,0.0,4.1
cus_1496,Growth,79,2023-11-08,2024-06-11,True,2.0,1.6
cus_1497,Starter,29,2023-12-26,,False,0.0,7.6
cus_1498,Starter,29,2023-02-18,2023-03-20,True,5.0,2.6
cus_1499,Starter,29,2023-11-26,2024-08-23,True,1.0,1.1
cus_1500,Starter,29,2023-04-14,,False,0.0,4.4
cus_1501,Starter,29,2024-05-18,,False,0.0,8.3
cus_1502,Starter,29,2023-04-10,,False,1.0,7.5
cus_1503,Growth,79,2023-05-14,,False,1.0,6.0
cus_1504,Growth,79,2024-01-06,,False,0.0,9.6
cus_1505,Growth,79,2024-01-16,,False,0.0,6.0
cus_1506,Starter,29,2024-01-29,2024-04-22,True,2.0,3.2
cus_1507,Starter,29,2023-05-04,2024-10-10,True,2.0,4.7
cus_1508,Enterprise,299,2023-07-15,,False,0.0,8.2
cus_1509,Starter,29,2023-04-12,2024-02-15,True,3.0,2.3
cus_1510,Growth,79,2023-11-05,,False,0.0,9.1
cus_1511,Enterprise,299,2023-07-26,,False,3.0,7.8
cus_1512,Starter,29,2023-05-11,2024-03-17,True,2.0,2.7
cus_1513,Growth,79,2023-12-22,,False,0.0,9.9
cus_1514,Starter,29,2023-05-01,,False,0.0,5.8
cus_1515,Starter,29,2024-03-05,,False,0.0,8.0
cus_1516,Enterprise,299,2023-01-23,,False,0.0,7.7
cus_1517,Starter,29,2023-05-13,2024-10-13,True,1.0,2.8
cus_1518,Growth,79,2023-07-14,,False,0.0,10.0
cus_1519,Starter,29,2024-06-29,,False,0.0,9.8
cus_1520,Enterprise,299,2023-06-19,,False,0.0,6.9
cus_1521,Growth,79,2024-02-04,,False,0.0,9.5
cus_1522,Starter,29,2023-07-08,2024-05-25,True,1.0,4.0
cus_1523,Starter,29,2023-01-10,,False,1.0,4.6
cus_1524,Growth,79,2024-04-11,,False,0.0,10.0
cus_1525,Growth,79,2023-09-23,,False,0.0,5.1
cus_1526,Starter,29,2023-10-02,,False,0.0,8.7
cus_1527,Starter,29,2023-02-16,,False,1.0,6.4
cus_1528,Starter,29,2023-06-01,,False,0.0,8.5
cus_1529,Starter,29,2023-05-17,2024-07-24,True,2.0,4.0
cus_1530,Starter,29,2023-09-12,,False,0.0,6.2
cus_1531,Starter,29,2023-04-29,2023-11-22,True,1.0,5.4
cus_1532,Growth,79,2024-01-13,,False,3.0,8.6
cus_1533,Enterprise,299,2023-09-28,,False,0.0,7.2
cus_1534,Starter,29,2023-10-29,2023-12-27,True,2.0,5.3
cus_1535,Growth,79,2023-01-11,,False,0.0,6.8
cus_1536,Starter,29,2023-10-14,2025-03-24,True,4.0,3.2
cus_1537,Starter,29,2023-04-19,,False,2.0,5.1
cus_1538,Growth,79,2023-09-21,,False,0.0,7.2
cus_1539,Growth,79,2023-07-31,,False,0.0,6.8
cus_1540,Starter,29,2023-10-03,2024-09-19,True,1.0,5.5
cus_1541,Growth,79,2024-02-09,2024-07-06,True,2.0,4.3
cus_1542,Growth,79,2024-03-20,,False,3.0,6.5
cus_1543,Enterprise,299,2023-04-06,,False,1.0,7.7
cus_1544,Starter,29,2023-06-30,2024-04-06,True,1.0,4.1
cus_1545,Enterprise,299,2023-07-04,,False,5.0,7.6
cus_1546,Starter,29,2023-06-16,,False,1.0,9.7
cus_1547,Growth,79,2023-07-12,2023-09-16,True,2.0,2.2
cus_1548,Starter,29,2024-04-10,,False,0.0,6.8
cus_1549,Enterprise,299,2023-04-13,,False,0.0,6.2
cus_1550,Starter,29,2023-01-13,,False,1.0,9.3
cus_1551,Starter,29,2023-01-22,2023-02-27,True,3.0,3.8
cus_1552,Growth,79,2023-02-14,2024-04-13,True,4.0,5.3
cus_1553,Starter,29,2023-05-27,,False,0.0,6.2
cus_1554,Growth,79,2023-01-10,,False,2.0,5.1
cus_1555,Starter,29,2023-12-13,,False,2.0,9.5
cus_1556,Starter,29,2023-05-23,,False,0.0,5.8
cus_1557,Growth,79,2024-03-30,,False,2.0,5.2
cus_1558,Starter,29,2024-05-05,2024-07-02,True,2.0,2.2
cus_1559,Growth,79,2023-10-01,,False,1.0,9.9
cus_1560,Starter,29,2023-02-15,2023-08-15,True,3.0,5.9
cus_1561,Starter,29,2024-03-01,2025-07-11,True,2.0,1.6
cus_1562,Starter,29,2023-08-21,,False,1.0,6.0
cus_1563,Starter,29,2023-10-21,2025-02-12,True,5.0,1.8
cus_1564,Growth,79,2023-04-26,,False,0.0,9.8
cus_1565,Enterprise,299,2023-08-18,,False,0.0,4.2
cus_1566,Enterprise,299,2024-01-01,2024-07-19,True,3.0,5.3
cus_1567,Starter,29,2023-03-28,,False,5.0,9.2
cus_1568,Growth,79,2023-07-02,,False,0.0,6.5
cus_1569,Starter,29,2023-07-05,,False,0.0,8.3
cus_1570,Starter,29,2023-11-05,,False,0.0,8.7
cus_1571,Starter,29,2023-04-17,2024-01-27,True,3.0,3.7
cus_1572,Growth,79,2023-09-29,,False,0.0,6.9
cus_1573,Growth,79,2023-03-20,,False,1.0,5.8
cus_1574,Enterprise,299,2023-06-02,,False,0.0,8.9
cus_1575,Starter,29,2023-06-01,,False,1.0,6.2
cus_1576,Growth,79,2024-05-04,,False,1.0,7.1
cus_1577,Starter,29,2024-03-13,,False,1.0,6.6
cus_1578,Starter,29,2023-04-03,2023-07-07,True,1.0,1.7
cus_1579,Starter,29,2024-01-30,,False,0.0,9.0
cus_1580,Starter,29,2024-05-07,,False,1.0,4.7
cus_1581,Starter,29,2023-12-08,2025-05-04,True,1.0,3.1
cus_1582,Growth,79,2023-09-09,,False,0.0,9.5
cus_1583,Growth,79,2024-06-30,,False,1.0,5.3
cus_1584,Growth,79,2023-08-24,,False,0.0,7.9
cus_1585,Growth,79,2024-03-07,,False,0.0,9.4
cus_1586,Growth,79,2023-08-13,,False,0.0,5.5
cus_1587,Starter,29,2023-01-03,2024-04-12,True,1.0,2.5
cus_1588,Starter,29,2024-04-30,,False,0.0,8.7
cus_1589,Enterprise,299,2023-03-03,,False,1.0,7.4
cus_1590,Starter,29,2023-05-23,2023-09-03,True,2.0,4.8
cus_1591,Growth,79,2024-03-07,,False,0.0,5.7
cus_1592,Growth,79,2023-02-27,,False,0.0,6.2
cus_1593,Starter,29,2023-05-27,,False,0.0,5.7
cus_1594,Starter,29,2024-03-10,,False,2.0,4.9
cus_1595,Growth,79,2023-03-17,,False,1.0,6.9
cus_1596,Growth,79,2023-06-11,2024-01-14,True,2.0,2.5
cus_1597,Starter,29,2023-09-08,2024-07-25,True,3.0,4.5
cus_1598,Growth,79,2024-03-02,2024-07-03,True,1.0,2.5
cus_1599,Starter,29,2023-05-24,,False,0.0,7.8
cus_1600,Growth,79,2023-11-03,,False,0.0,5.3
cus_1601,Growth,79,2024-03-30,,False,0.0,7.5
cus_1602,Growth,79,2023-10-21,2023-12-20,True,1.0,4.6
cus_1603,Enterprise,299,2023-02-02,,False,1.0,10.0
cus_1604,Starter,29,2023-06-14,2024-09-12,True,2.0,4.1
cus_1605,Starter,29,2024-04-10,,False,0.0,6.1
cus_1606,Growth,79,2024-05-28,,False,0.0,9.1
cus_1607,Starter,29,2023-06-10,2023-08-26,True,2.0,2.9
cus_1608,Growth,79,2023-05-09,,False,2.0,6.9
cus_1609,Starter,29,2023-02-27,2023-07-01,True,1.0,3.6
cus_1610,Growth,79,2023-03-21,,False,0.0,9.4
cus_1611,Starter,29,2023-11-17,,False,0.0,9.7
cus_1612,Starter,29,2024-01-25,2025-04-10,True,2.0,2.5
cus_1613,Starter,29,2024-03-10,2024-06-03,True,1.0,2.4
cus_1614,Starter,29,2024-01-07,,False,1.0,8.7
cus_1615,Growth,79,2023-01-29,,False,1.0,6.1
cus_1616,Starter,29,2023-04-20,2024-03-20,True,2.0,5.6
cus_1617,Starter,29,2023-11-13,2024-03-25,True,5.0,5.2
cus_1618,Growth,79,2023-02-03,,False,1.0,8.7
cus_1619,Starter,29,2023-02-15,,False,0.0,5.4
cus_1620,Growth,79,2023-02-16,2023-05-04,True,1.0,4.3
cus_1621,Enterprise,299,2023-01-09,,False,0.0,4.6
cus_1622,Growth,79,2024-02-12,,False,0.0,4.4
cus_1623,Starter,29,2024-02-05,,False,0.0,7.2
cus_1624,Enterprise,299,2023-04-10,,False,1.0,9.2
cus_1625,Enterprise,299,2024-05-30,,False,3.0,4.3
cus_1626,Growth,79,2023-06-03,2024-08-13,True,2.0,2.2
cus_1627,Starter,29,2023-02-08,2023-05-26,True,1.0,4.7
cus_1628,Growth,79,2023-03-22,,False,1.0,7.9
cus_1629,Starter,29,2023-08-26,,False,0.0,8.1
cus_1630,Growth,79,2023-05-25,,False,0.0,4.2
cus_1631,Starter,29,2024-05-28,,False,1.0,7.3
cus_1632,Growth,79,2024-06-19,,False,0.0,5.1
cus_1633,Starter,29,2023-05-15,2023-12-15,True,4.0,1.3
cus_1634,Growth,79,2024-03-17,2025-04-15,True,5.0,3.6
cus_1635,Growth,79,2024-02-01,,False,0.0,5.4
cus_1636,Enterprise,299,2023-03-18,,False,0.0,7.5
cus_1637,Growth,79,2024-05-24,2024-06-30,True,2.0,3.7
cus_1638,Starter,29,2023-11-13,,False,1.0,5.9
cus_1639,Enterprise,299,2023-03-31,,False,1.0,5.2
cus_1640,Starter,29,2023-06-23,,False,0.0,4.5
cus_1641,Starter,29,2023-10-14,,False,0.0,7.3
cus_1642,Starter,29,2023-03-14,2024-05-12,True,1.0,3.4
cus_1643,Starter,29,2024-04-29,,False,0.0,7.5
cus_1644,Growth,79,2024-03-28,,False,2.0,4.7
cus_1645,Starter,29,2023-05-07,,False,2.0,8.7
cus_1646,Starter,29,2024-01-08,,False,0.0,8.8
cus_1647,Starter,29,2023-05-13,,False,1.0,6.7
cus_1648,Growth,79,2023-11-18,,False,0.0,8.5
cus_1649,Growth,79,2024-06-02,,False,1.0,7.0
cus_1650,Enterprise,299,2023-02-13,,False,0.0,7.0
cus_1651,Growth,79,2023-09-08,,False,0.0,9.7
cus_1652,Growth,79,2023-06-08,,False,0.0,9.2
cus_1653,Starter,29,2023-06-12,,False,0.0,5.7
cus_1654,Enterprise,299,2023-08-17,,False,0.0,5.9
cus_1655,Starter,29,2023-04-06,2023-12-31,True,2.0,5.9
cus_1656,Growth,79,2024-04-21,2024-08-21,True,5.0,3.4
cus_1657,Growth,79,2024-02-11,,False,0.0,9.8
cus_1658,Starter,29,2023-12-03,2024-06-25,True,2.0,1.8
cus_1659,Enterprise,299,2024-05-12,,False,0.0,6.6
cus_1660,Growth,79,2023-04-28,,False,0.0,9.6
cus_1661,Starter,29,2023-06-09,,False,0.0,7.8
cus_1662,Starter,29,2023-08-07,2023-09-22,True,2.0,1.9
cus_1663,Enterprise,299,2024-01-25,2025-04-12,True,3.0,4.8
cus_1664,Starter,29,2024-03-16,,False,0.0,7.0
cus_1665,Starter,29,2023-08-05,,False,0.0,7.2
cus_1666,Enterprise,299,2024-03-09,,False,0.0,5.8
cus_1667,Growth,79,2023-03-27,2023-09-13,True,3.0,3.9
cus_1668,Starter,29,2023-11-02,,False,0.0,4.9
cus_1669,Starter,29,2024-03-05,,False,1.0,8.7
cus_1670,Growth,79,2023-09-23,2023-11-19,True,4.0,4.1
cus_1671,Starter,29,2024-03-14,2025-05-03,True,1.0,5.8
cus_1672,Starter,29,2023-07-23,2024-03-23,True,5.0,4.3
cus_1673,Starter,29,2023-06-14,,False,1.0,8.7
cus_1674,Starter,29,2024-02-03,,False,0.0,9.6
cus_1675,Growth,79,2023-07-23,2024-07-28,True,2.0,5.3
cus_1676,Growth,79,2023-05-29,,False,0.0,4.9
cus_1677,Enterprise,299,2023-11-21,2025-03-24,True,2.0,2.8
cus_1678,Starter,29,2023-06-01,,False,1.0,6.7
cus_1679,Starter,29,2024-02-21,2025-03-26,True,2.0,3.0
cus_1680,Starter,29,2024-04-06,,False,0.0,8.6
cus_1681,Enterprise,299,2024-04-05,,False,0.0,9.8
cus_1682,Growth,79,2023-02-07,,False,0.0,8.8
cus_1683,Enterprise,299,2024-03-06,,False,3.0,8.6
cus_1684,Growth,79,2024-01-22,,False,0.0,8.2
cus_1685,Starter,29,2023-07-15,,False,0.0,8.3
cus_1686,Growth,79,2023-01-15,,False,0.0,6.2
cus_1687,Starter,29,2023-11-06,,False,0.0,8.7
cus_1688,Growth,79,2023-05-08,,False,0.0,7.4
cus_1689,Growth,79,2024-04-11,,False,0.0,5.3
cus_1690,Starter,29,2024-03-12,,False,0.0,9.1
cus_1691,Growth,79,2023-04-27,,False,0.0,5.5
cus_1692,Starter,29,2024-01-18,2024-12-17,True,2.0,3.4
cus_1693,Starter,29,2024-03-22,,False,1.0,6.8
cus_1694,Growth,79,2024-03-23,,False,3.0,4.3
cus_1695,Growth,79,2023-04-12,,False,1.0,8.1
cus_1696,Growth,79,2023-04-17,2023-05-25,True,5.0,3.4
cus_1697,Growth,79,2024-02-26,2025-04-14,True,1.0,4.0
cus_1698,Growth,79,2023-04-13,,False,0.0,4.6
cus_1699,Growth,79,2023-02-03,,False,1.0,5.7
cus_1700,Enterprise,299,2023-08-05,,False,0.0,9.5
cus_1701,Starter,29,2024-01-26,2025-05-08,True,1.0,1.7
cus_1702,Starter,29,2023-05-08,,False,1.0,5.9
cus_1703,Growth,79,2024-04-20,,False,1.0,6.5
cus_1704,Growth,79,2024-02-10,2024-09-18,True,1.0,1.8
cus_1705,Growth,79,2024-06-03,,False,0.0,5.2
cus_1706,Enterprise,299,2023-09-28,,False,0.0,5.5
cus_1707,Enterprise,299,2024-02-29,,False,0.0,8.6
cus_1708,Starter,29,2024-02-29,2024-04-12,True,1.0,3.7
cus_1709,Starter,29,2024-01-19,,False,0.0,4.1
cus_1710,Growth,79,2023-11-22,,False,1.0,4.4
cus_1711,Enterprise,299,2024-03-16,,False,1.0,8.3
cus_1712,Enterprise,299,2023-07-17,,False,0.0,9.1
cus_1713,Starter,29,2023-02-22,,False,2.0,6.7
cus_1714,Growth,79,2023-05-12,,False,2.0,5.1
cus_1715,Starter,29,2023-06-27,,False,0.0,6.8
cus_1716,Starter,29,2023-06-12,,False,0.0,8.1
cus_1717,Starter,29,2023-05-10,,False,1.0,5.5
cus_1718,Growth,79,2024-02-06,,False,1.0,4.1
cus_1719,Growth,79,2023-09-24,,False,0.0,6.5
cus_1720,Starter,29,2023-11-27,2024-02-12,True,2.0,3.4
cus_1721,Starter,29,2023-01-12,,False,0.0,7.2
cus_1722,Growth,79,2023-01-29,,False,2.0,7.1
cus_1723,Growth,79,2023-03-22,,False,0.0,6.6
cus_1724,Starter,29,2023-05-14,,False,0.0,7.0
cus_1725,Growth,79,2024-01-02,2024-12-31,True,3.0,5.0
cus_1726,Enterprise,299,2023-11-01,,False,0.0,7.4
cus_1727,Growth,79,2024-01-23,,False,1.0,8.4
cus_1728,Growth,79,2023-10-09,2024-01-20,True,2.0,5.9
cus_1729,Growth,79,2023-04-16,2024-09-01,True,3.0,3.7
cus_1730,Growth,79,2023-04-20,2023-10-01,True,3.0,5.2
cus_1731,Enterprise,299,2023-04-06,2024-07-11,True,0.0,5.6
cus_1732,Starter,29,2023-08-01,,False,1.0,10.0
cus_1733,Starter,29,2023-01-23,,False,1.0,8.6
cus_1734,Starter,29,2023-03-20,2023-11-19,True,2.0,2.4
cus_1735,Starter,29,2023-11-18,,False,0.0,9.3
cus_1736,Starter,29,2023-06-14,2023-07-19,True,3.0,4.3
cus_1737,Enterprise,299,2023-02-02,,False,0.0,7.9
cus_1738,Starter,29,2023-12-22,,False,0.0,7.2
cus_1739,Growth,79,2023-01-06,2024-02-19,True,3.0,5.1
cus_1740,Starter,29,2023-05-05,2023-06-19,True,2.0,1.1
cus_1741,Growth,79,2024-06-14,,False,0.0,4.0
cus_1742,Starter,29,2024-01-09,2024-05-29,True,4.0,1.1
cus_1743,Starter,29,2023-05-22,2024-06-27,True,1.0,3.1
cus_1744,Growth,79,2023-05-10,,False,0.0,5.3
cus_1745,Starter,29,2023-04-05,2024-02-11,True,3.0,2.6
cus_1746,Growth,79,2024-04-23,,False,0.0,8.0
cus_1747,Starter,29,2024-06-08,,False,1.0,7.4
cus_1748,Enterprise,299,2023-09-14,,False,0.0,9.3
cus_1749,Growth,79,2023-10-15,,False,2.0,4.9
cus_1750,Starter,29,2023-11-16,2024-03-30,True,3.0,2.0
cus_1751,Enterprise,299,2024-05-14,,False,0.0,4.2
cus_1752,Starter,29,2023-10-06,,False,1.0,9.1
cus_1753,Growth,79,2024-01-28,,False,1.0,7.2
cus_1754,Growth,79,2024-01-18,,False,3.0,6.0
cus_1755,Growth,79,2024-04-05,2024-05-22,True,2.0,2.2
cus_1756,Enterprise,299,2023-09-17,,False,0.0,5.8
cus_1757,Starter,29,2024-06-27,,False,0.0,5.6
cus_1758,Starter,29,2023-07-04,,False,2.0,5.3
cus_1759,Starter,29,2023-07-10,,False,0.0,4.8
cus_1760,Starter,29,2024-01-16,,False,2.0,6.6
cus_1761,Growth,79,2023-05-06,2024-05-22,True,4.0,2.9
cus_1762,Starter,29,2023-12-03,2024-10-18,True,2.0,4.7
cus_1763,Growth,79,2023-08-27,,False,1.0,6.3
cus_1764,Starter,29,2023-08-06,,False,0.0,6.4
cus_1765,Starter,29,2023-10-12,,False,0.0,6.3
cus_1766,Enterprise,299,2023-03-18,,False,1.0,4.6
cus_1767,Growth,79,2024-03-21,,False,0.0,9.5
cus_1768,Starter,29,2023-07-21,2024-04-28,True,3.0,1.6
cus_1769,Starter,29,2023-10-09,,False,1.0,4.7
cus_1770,Starter,29,2023-06-25,,False,0.0,7.6
cus_1771,Growth,79,2023-08-31,,False,1.0,5.9
cus_1772,Starter,29,2023-01-05,,False,0.0,9.9
cus_1773,Starter,29,2024-02-17,2024-12-16,True,3.0,2.8
cus_1774,Enterprise,299,2023-02-10,,False,0.0,4.7
cus_1775,Starter,29,2024-04-26,2025-07-10,True,2.0,1.0
cus_1776,Starter,29,2023-11-05,2024-12-24,True,4.0,3.0
cus_1777,Starter,29,2023-03-23,,False,2.0,6.1
cus_1778,Starter,29,2023-02-18,,False,2.0,9.0
cus_1779,Growth,79,2024-04-10,,False,0.0,9.1
cus_1780,Growth,79,2023-05-05,,False,0.0,10.0
cus_1781,Enterprise,299,2023-04-16,2023-06-09,True,0.0,4.2
cus_1782,Growth,79,2023-05-23,2023-12-04,True,2.0,3.4
cus_1783,Enterprise,299,2024-03-22,,False,3.0,5.6
cus_1784,Starter,29,2024-01-13,,False,1.0,5.9
cus_1785,Growth,79,2023-01-06,,False,0.0,5.5
cus_1786,Enterprise,299,2023-09-23,,False,0.0,4.8
cus_1787,Starter,29,2023-02-19,,False,0.0,8.2
cus_1788,Starter,29,2023-12-04,,False,1.0,4.4
cus_1789,Growth,79,2024-01-24,,False,1.0,9.2
cus_1790,Starter,29,2023-05-22,,False,1.0,6.2
cus_1791,Starter,29,2023-11-23,,False,0.0,4.9
cus_1792,Growth,79,2024-02-28,,False,0.0,9.6
cus_1793,Growth,79,2024-06-18,,False,3.0,8.5
cus_1794,Growth,79,2024-05-16,,False,1.0,5.1
cus_1795,Starter,29,2024-05-09,2024-10-21,True,4.0,1.5
cus_1796,Growth,79,2023-03-26,,False,0.0,7.0
cus_1797,Growth,79,2023-09-06,,False,0.0,7.8
cus_1798,Growth,79,2023-07-30,,False,2.0,5.6
cus_1799,Starter,29,2024-05-21,2024-06-26,True,2.0,4.9
cus_1800,Growth,79,2024-04-24,,False,0.0,9.3
cus_1801,Starter,29,2023-04-18,2024-07-07,True,0.0,5.4
cus_1802,Growth,79,2024-06-24,,False,2.0,4.3
cus_1803,Starter,29,2023-11-16,,False,0.0,7.6
cus_1804,Growth,79,2024-05-31,2024-09-04,True,2.0,1.8
cus_1805,Starter,29,2024-01-08,,False,0.0,9.4
cus_1806,Starter,29,2024-06-09,2025-01-29,True,0.0,5.9
cus_1807,Starter,29,2023-10-12,,False,0.0,6.9
cus_1808,Growth,79,2023-04-15,2024-08-05,True,5.0,5.3
cus_1809,Starter,29,2023-04-23,2024-08-22,True,2.0,1.7
cus_1810,Starter,29,2023-10-01,2024-10-03,True,3.0,4.2
cus_1811,Growth,79,2023-12-27,,False,0.0,6.8
cus_1812,Enterprise,299,2023-03-28,,False,2.0,4.8
cus_1813,Starter,29,2024-02-11,,False,1.0,6.2
cus_1814,Growth,79,2023-02-24,,False,1.0,8.3
cus_1815,Starter,29,2023-02-20,,False,0.0,8.5
cus_1816,Growth,79,2024-03-08,2024-07-12,True,4.0,2.0
cus_1817,Starter,29,2023-10-10,,False,0.0,4.8
cus_1818,Starter,29,2024-03-19,2024-05-13,True,5.0,2.1
cus_1819,Growth,79,2023-04-24,,False,0.0,4.6
cus_1820,Starter,29,2023-02-06,,False,0.0,9.3
cus_1821,Starter,29,2024-06-28,2024-11-20,True,1.0,2.1
cus_1822,Enterprise,299,2024-02-19,,False,0.0,8.0
cus_1823,Starter,29,2023-10-02,,False,0.0,9.8
cus_1824,Starter,29,2023-07-28,2024-01-21,True,3.0,3.6
cus_1825,Growth,79,2023-10-22,,False,0.0,9.3
cus_1826,Starter,29,2024-05-30,,False,1.0,4.8
cus_1827,Growth,79,2023-11-09,,False,0.0,8.0
cus_1828,Growth,79,2023-06-24,,False,0.0,9.6
cus_1829,Starter,29,2023-07-11,2024-03-30,True,0.0,5.5
cus_1830,Starter,29,2023-01-14,,False,0.0,4.3
cus_1831,Starter,29,2023-01-22,2023-07-06,True,1.0,1.9
cus_1832,Enterprise,299,2023-06-24,,False,0.0,4.2
cus_1833,Enterprise,299,2023-12-27,,False,1.0,5.0
cus_1834,Growth,79,2024-05-15,,False,0.0,7.4
cus_1835,Starter,29,2023-02-16,,False,0.0,6.1
cus_1836,Growth,79,2023-10-25,,False,1.0,8.9
cus_1837,Growth,79,2023-06-21,,False,0.0,6.7
cus_1838,Growth,79,2023-04-13,,False,0.0,7.7
cus_1839,Growth,79,2024-04-08,,False,0.0,4.7
cus_1840,Starter,29,2023-09-21,,False,0.0,8.6
cus_1841,Starter,29,2024-04-14,2024-11-10,True,5.0,2.7
cus_1842,Starter,29,2023-12-08,,False,2.0,5.5
cus_1843,Growth,79,2024-05-10,2025-05-26,True,4.0,3.4
cus_1844,Growth,79,2023-01-22,2023-09-19,True,2.0,4.3
cus_1845,Enterprise,299,2023-05-26,,False,1.0,6.1
cus_1846,Starter,29,2024-03-17,,False,0.0,4.4
cus_1847,Growth,79,2023-07-18,,False,0.0,7.9
cus_1848,Starter,29,2023-04-21,,False,3.0,4.8
cus_1849,Enterprise,299,2024-04-05,,False,0.0,6.7
cus_1850,Enterprise,299,2023-06-29,,False,0.0,7.3
cus_1851,Growth,79,2023-12-06,,False,0.0,9.2
cus_1852,Starter,29,2023-10-10,2023-11-30,True,2.0,3.2
cus_1853,Growth,79,2023-12-18,,False,4.0,4.5
cus_1854,Starter,29,2024-04-10,,False,2.0,7.0
cus_1855,Growth,79,2023-12-22,,False,0.0,9.6
cus_1856,Enterprise,299,2024-05-25,,False,5.0,5.2
cus_1857,Starter,29,2023-06-03,,False,1.0,5.3
cus_1858,Starter,29,2023-06-16,2023-12-10,True,0.0,4.7
cus_1859,Starter,29,2023-10-29,2023-12-18,True,2.0,4.0
cus_1860,Starter,29,2023-05-07,2023-11-09,True,1.0,5.3
cus_1861,Starter,29,2023-12-27,,False,0.0,8.8
cus_1862,Starter,29,2023-09-15,2025-01-06,True,2.0,2.2
cus_1863,Starter,29,2024-05-29,,False,2.0,7.2
cus_1864,Growth,79,2023-06-08,,False,0.0,4.6
cus_1865,Growth,79,2023-05-27,,False,0.0,7.8
cus_1866,Starter,29,2023-03-24,2023-05-09,True,3.0,5.2
cus_1867,Starter,29,2023-12-30,2025-01-10,True,3.0,1.8
cus_1868,Growth,79,2024-03-08,,False,2.0,7.7
cus_1869,Enterprise,299,2023-09-25,,False,2.0,5.7
